,sentiment,text,confidence
12480,neutral," Finnish construction machinery and equipment rental group Cramo Oyj said on March 21 , 2007 its Swedish sector subsidiary Cramo AB will sell its Dutch subsidiary Cramo Nederland B.V. ( CNL ) to Dutch rental and scaffolding company Jaston Groep B.V. for an undisclosed sum",0.5
12481,neutral," Finnish drug distributor and wholesaler Oriola-KD Oyj said on October 11 , 2006 it named Anne Kariniemi vice president of its Logistics and Sourcing department as of January 15 , 2007",0.5
12482,neutral," Finnish electronics contract maker Incap Oyj said on January 3 , 2008 it sold its manufacturing facilities in Helsinki to local real estate company Sponda Oyj for 5.3 mln euro ( $ 7.8 mln )",0.5
12483,neutral, Finnish fibre-based materials maker Ahlstrom Corp ( HEL : AHL1V ) said today it decided to close down its spunlace composite production line number 23 at Chirnside plant in the UK by the end of March 2011,0.5
12484,neutral, Finnish investment company Neomarkka is the main owner of Kuitu Finland 's successor,0.5
12485,neutral," Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will buy the former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business",0.5
12486,neutral," Finnish investor Scanfil Oyj ( HEL : SCF1V ) said last Friday it has bought 57 million shares , or 32.96 % , in Norwegian contract electronics manufacturer Kitron ASA ( OSL : KIT ) for NOK 143.9 million ( USD 24.4 m-EUR 18.1 m )",0.5
12487,neutral, Finnish plastic pipe maker Uponor is selling its Irish and UK infrastructure businesses to private equity company 3i,0.5
12488,neutral," Finnish property investor Sponda said it has agreed a 100 mln eur , five-year mln credit facility with Swedbank and a 50 mln eur , seven-year facility with OKO Bank",0.5
12489,neutral," Finnish publisher Alma Media ( HEL : ALN1V ) said Wednesday it has decided to further extend its EUR1 .85 ( USD2 .75 ) apiece mandatory tender offer for media group Talentum ( HEL : TTM1V ) , which started on 19 August , until 16 November",0.5
12490,neutral," Finnish real estate company Sponda Oyj said on April 11 , 2008 it would build Vuosaari Harbour Service Center at the Port of Helsinki",0.5
12491,neutral, Finnlines said that the deal is part of its strategy to focus on its core businesses,0.5
12492,neutral," First Industrial will seek LEED designation for Uponor 's new building and a 282,000 square-foot speculative distribution center at First Park Lakeville",0.5
12493,neutral," Following the move , Stora Enso holding in NewPage will remain unchanged",0.5
12494,neutral," Following the registration , the share capital of Biotie is EUR 52,556,678.10",0.5
12495,neutral," Foodservice and consumer goods markets are served by approximately 13,000 people in 54 manufacturing units and several sales offices in 33 countries",0.5
12496,neutral, For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register,0.5
12497,neutral," Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion , as earlier announced",0.5
12498,neutral, Fortum had intended to spend as much as ( EURO ) 2.7 bn to become the sole owner of TGK-10,0.5
12499,neutral," Fortum holds 90.2 pct of the share capital and 94.4 pct of the voting rights in the company , which it now plans to delist from the Warsaw Stock Exchange",0.5
12500,neutral," Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms",0.5
12501,neutral," from BUSINESS LINE , May 16 , 2008 Sriperumbudur , May 15 - Nokia 's two key suppliers - Aspocomp and Wintek - are likely to start operations within three months in the Nokia Telecom Park at Sriperumbudur , 45 km west off Chennai",0.5
12502,neutral," F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities",0.5
12503,neutral," F-Secure reported that : - The first half of 2008 has seen a growing number of targeted malware attacks on individuals , companies , and organizations",0.5
12504,positive," Furthermore , Novator Finland Oy has entered into a securities lending agreement , whereby Novator Finland Oy will hold directly the same amount of shares that are underlying of the OMX market forwards from May 23 through May 26 , 2008",0.5
12505,neutral, Gearing was 43 % compared to 67 % in 2004,0.5
12506,neutral," GENEVA , Feb. 10 -- Tero Aaltonen , Finland has developed a radio resource control method",0.5
12507,neutral," Germany 's innovational centers are united in focusing at companies , which aim at use of technologies and development of new kinds of activity , through supporting the beginner companies with the entire spectrum of their services",0.5
12508,positive," Glaston , headquartered in Tampere , Finland , is a growing , international glass technology company",0.5
12509,neutral," Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland",0.5
12510,neutral," Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products operating in Finland",0.5
12511,neutral," Global Markets Direct 's Pohjola Bank plc - Financial Analysis Review is an in-depth business , financial analysis of Pohjola Bank plc.",0.5
12512,negative, GSK announced in November 2008 that it would close its operations in Dartford,0.5
12513,neutral, He is a Chartered Accountant in British Columbia and Alberta as well as a Certified Public Accountant in Washington State,0.5
12514,neutral, He joined Rautakirja in 1997 to lead one of its four business areas and took up the position of President and CEO in 2001,0.5
12515,neutral," Headline of release dated March 26 , 2008 should read : Acacia Subsidiary Enters into Settlement Agreement for Rule Based Monitoring Technology with F-Secure ( sted Acacia Technologies Licenses Rule Based Monitoring Technology to F-Secure )",0.5
12516,positive," HELSINKI , Finland , Sept. 18 , 2009 ( GLOBE NEWSWIRE ) -- Ixonos Plc expands the company 's smartphone R&D services and establishes a new next-generation smartphone design unit in connection with Ixonos ' site in Jyvaeskylae",0.5
12517,neutral," Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details",0.5
12518,positive," HELSINKI ( Thomson Financial ) - M-real said it will exercise an option to buy a 50MW natural gas power plant and land in Kyroskoski , Finland , for around 13 mln eur from Kyro Oyj",0.5
12519,neutral, Her last position in Nokia Siemens Networks was head of Business Human Resources NSN global IT,0.5
12520,neutral, Her present position is the director of Stockmann 's international department stores,0.5
12521,neutral, Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch,0.5
12522,neutral," Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share",0.5
12523,neutral," Honkarakenne also decided yesterday to sell 88,500 of its B-series shares to key staff members for EUR 2.90 per share",0.5
12524,neutral, hu will offer a further discount of between 25 % and 50 % on selected books,0.5
12525,neutral," If needed , she provides also further information on ferry connections and hotels",0.5
12526,neutral," Igor and Oleg Yankov , who currently manage Moron and Vitim , will hold onto the 25 % stake for now",0.5
12527,neutral, Image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display . ''@neutral Implementation of the project will be carried out by the Finnish company YIT in association with the investment fund Evli Property Investment Russia ( EPI ),0.5
12528,neutral," In 2006 , 452 million tonnes CO2 of EUA ( EU Allowance ; emissions credit in EU ) was traded with an underlying market value approx",0.5
12529,neutral," In 2007 Talentum will disclose three Interim Reports - Q1 ( January - March ) on Friday , 27 April , 2007 - Q2 ( April - June ) on Friday , 20 July , 2007 - Q3 ( July - September ) on Friday , 26 October , 2007",0.5
12530,neutral," In 2008 , the steel industry accounted for 64 percent of the cargo volumes transported , whereas the energy industry accounted for 28 percent and other industries for 8 percent",0.5
12531,neutral," In a letter to Economic Affairs Minister , the listed Estonian shipping company Tallink asks for the approval to be entitled to a 15 % cut in port fees in 2010",0.5
12532,neutral," In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements",0.5
12533,neutral," In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group",0.5
12534,negative," In addition , a further 29 employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed",0.5
12535,neutral," In addition , MIDs are always online and enable full Internet browsing",0.5
12536,neutral," In addition , the contract includes modification of the effluent treatment plant at Follum",0.5
